size,price,Date,City,District
40,2300,2023-07-15,Poznań,Grunwald
32,1400,2023-07-15,Poznań,Dębiec
52,3000,2023-07-13,Poznań,Stare Miasto
48,2400,2023-07-14,Poznań,Piątkowo
47,2050,2023-06-30,Poznań,Warszawskie
50,3000,2023-07-15,Poznań,Grunwald
45,2200,2023-07-15,Poznań,Rataje
46,2200,2023-07-15,Poznań,Jeżyce
39,2200,2023-07-15,Poznań,Stare Miasto
47,2200,2023-07-15,Poznań,Winogrady
44,2300,2023-07-15,Poznań,Jeżyce
32,1500,2023-07-15,Poznań,Piątkowo
53,2500,2023-07-15,Poznań,Grunwald
18,1399,2023-07-15,Poznań,Łazarz
51,2200,2023-07-15,Poznań,Chartowo
45,2200,2023-07-14,Poznań,Łacina
33,2000,2023-07-13,Poznań,Komandoria
47,2200,2023-07-13,Poznań,Górczyn
26,1690,2023-07-15,Poznań,Winogrady
39,2100,2023-07-15,Poznań,Podolany
20,1800,2023-07-15,Poznań,Stare Miasto
24,2200,2023-07-15,Poznań,Stare Miasto
49,2600,2023-07-15,Poznań,Naramowice
63,2250,2023-07-14,Poznań,Piątkowo
34,2100,2023-07-14,Poznań,Jeżyce
38,2850,2023-07-14,Poznań,Stare Miasto
48,2400,2023-07-14,Poznań,Piątkowo
53,2800,2023-07-14,Poznań,Łazarz
45,3200,2023-07-13,Poznań,Jeżyce
40,2350,2023-06-18,Poznań,Jeżyce
47,2850,2023-07-14,Poznań,Rataje
40,2200,2023-07-14,Poznań,Górczyn
35,2300,2023-07-14,Poznań,Podolany
39,2000,2023-07-14,Poznań,Winogrady
58,3200,2023-07-14,Poznań,Piątkowo
90,6000,2023-07-14,Poznań,Stare Miasto
92,7500,2023-07-14,Poznań,Górczyn
50,2100,2023-07-14,Poznań,Stare Miasto
53,3100,2023-07-14,Poznań,Rataje
18,1050,2023-07-14,Poznań,Winogrady
40,1700,2023-07-14,Poznań,Winogrady
50,2100,2023-07-14,Poznań,Stare Miasto
40,2400,2023-07-14,Poznań,Wilda
20,1590,2023-07-15,Poznań,Grunwald
27,2200,2023-07-14,Poznań,
45,1700,2023-07-14,Poznań,Sołacz
21,1600,2023-07-14,Poznań,Stare Miasto
30,1900,2023-07-14,Poznań,Jeżyce
54,2200,2023-07-14,Poznań,Grunwald
48,2300,2023-07-14,Poznań,Winogrady
50,2500,2023-07-14,Poznań,Jeżyce
44,2500,2023-07-14,Poznań,Jeżyce
60,2500,2023-07-14,Poznań,Winiary
20,1600,2023-07-14,Poznań,Łazarz
16,1840,2023-07-12,Poznań,Stare Miasto
63,2250,2023-07-14,Poznań,Piątkowo
56,2400,2023-07-15,Poznań,Piątkowo
27,1950,2023-07-14,Poznań,Grunwald
44,1990,2023-07-14,Poznań,Górczyn
64,3000,2023-07-14,Poznań,Wilda
28,2000,2023-07-14,Poznań,Wilda
43,2800,2023-07-14,Poznań,Wilda
65,2000,2023-07-14,Poznań,Winogrady
41,1900,2023-07-14,Poznań,Stare Miasto
36,2000,2023-07-14,Poznań,Stare Miasto
46,1999,2023-07-14,Poznań,Śródka
44,1899,2023-07-14,Poznań,Rataje
90,6000,2023-07-14,Poznań,Stare Miasto
40,2350,2023-06-18,Poznań,Jeżyce
27,1500,2023-07-15,Poznań,Winiary
45,1800,2023-07-14,Poznań,Strzeszyn
50,1700,2023-07-14,Poznań,Górczyn
52,2100,2023-07-14,Poznań,Piątkowo
63,2000,2023-07-14,Poznań,
70,3400,2023-07-14,Poznań,Wilda
32,1800,2023-07-14,Poznań,Piątkowo
36,2300,2023-07-14,Poznań,Jeżyce
63,3500,2023-07-14,Poznań,Wilda
35,2500,2023-07-14,Poznań,Winogrady
37,1850,2023-07-14,Poznań,Strzeszyn
10,1200,2023-07-12,Poznań,Rataje
17,1500,2023-07-13,Poznań,Łazarz
45,2850,2023-07-05,Poznań,Jeżyce
18,1800,2023-07-14,Poznań,Jeżyce
83,4850,2023-07-14,Poznań,Stare Miasto
48,2200,2023-07-14,Poznań,Rataje
24,1800,2023-07-14,Poznań,Jeżyce
27,2450,2023-07-14,Poznań,Winiary
45,2200,2023-07-14,Poznań,Łacina
45,2000,2023-07-14,Poznań,Chartowo
55,2000,2023-07-14,Poznań,Grunwald
51,2800,2023-07-14,Poznań,Stare Miasto
40,2700,2023-07-14,Poznań,Stare Miasto
45,3200,2023-07-13,Poznań,Jeżyce
20,1590,2023-07-15,Poznań,Grunwald
40,2400,2023-07-14,Poznań,Wilda
24,1800,2023-07-14,Poznań,Śródka
50,2050,2023-07-14,Poznań,Szczepankowo
55,1800,2023-07-14,Poznań,Piątkowo
16,1700,2023-07-14,Poznań,Wilda
24,1900,2023-07-14,Poznań,Stare Miasto
36,2200,2023-07-14,Poznań,Chartowo
23,1599,2023-07-14,Poznań,Piątkowo
20,2100,2023-07-14,Poznań,Jeżyce
40,1700,2023-07-14,Poznań,Warszawskie
48,2500,2023-07-14,Poznań,Jeżyce
30,1500,2023-07-15,Poznań,Ogrody
20,1590,2023-07-15,Poznań,Grunwald
57,2850,2023-07-12,Poznań,Junikowo
66,2700,2023-07-14,Poznań,Jeżyce
38,1600,2023-07-14,Poznań,Grunwald
46,2400,2023-07-14,Poznań,Piątkowo
27,1650,2023-07-14,Poznań,Jeżyce
51,2200,2023-07-14,Poznań,Grunwald
31,2000,2023-07-14,Poznań,Chartowo
50,2700,2023-07-14,Poznań,Rataje
50,2600,2023-07-14,Poznań,Junikowo
45,2000,2023-07-14,Poznań,Grunwald
15,1650,2023-07-14,Poznań,Łazarz
27,1700,2023-07-15,Poznań,Winogrady
43,2700,2023-07-13,Poznań,Starołęka
39,2250,2023-07-07,Poznań,Grunwald
77,1400,2023-07-14,Poznań,Rataje
24,1970,2023-07-14,Poznań,Jeżyce
24,1880,2023-07-14,Poznań,Jeżyce
93,3500,2023-07-14,Poznań,Wilda
52,2500,2023-07-14,Poznań,Podolany
40,2400,2023-07-14,Poznań,Wilda
44,2700,2023-07-14,Poznań,Ogrody
47,2850,2023-07-14,Poznań,Rataje
42,3000,2023-07-14,Poznań,Grunwald
30,2500,2023-07-14,Poznań,Jeżyce
56,3300,2023-07-13,Poznań,Stare Miasto
71,3000,2023-07-15,Poznań,Wilda
36,2500,2023-06-20,Poznań,Piątkowo
31,1600,2023-07-14,Poznań,Łazarz
75,4600,2023-07-14,Poznań,Grunwald
23,1850,2023-07-14,Poznań,Jeżyce
69,3800,2023-07-14,Poznań,Junikowo
78,4300,2023-07-14,Poznań,Junikowo
45,2200,2023-07-14,Poznań,Rataje
16,1490,2023-07-14,Poznań,Stare Miasto
28,1600,2023-07-14,Poznań,
58,2400,2023-07-14,Poznań,Piątkowo
59,3600,2023-07-13,Poznań,Naramowice
15,800,2023-07-10,Poznań,Piątkowo
16,1840,2023-07-12,Poznań,Stare Miasto
45,2500,2023-07-15,Poznań,Jeżyce
67,2400,2023-07-13,Poznań,
33,2500,2023-07-13,Poznań,Stare Miasto
47,2800,2023-07-13,Poznań,Wilda
75,3700,2023-07-13,Poznań,Jeżyce
56,2800,2023-07-13,Poznań,Piątkowo
40,2500,2023-07-13,Poznań,Rataje
32,1900,2023-07-13,Poznań,Wilda
70,3200,2023-07-13,Poznań,Jeżyce
32,1600,2023-07-13,Poznań,Piątkowo
56,3300,2023-07-13,Poznań,Stare Miasto
65,2200,2023-07-11,Poznań,Piątkowo
27,850,2023-06-19,Poznań,Strzeszyn
71,3000,2023-07-15,Poznań,Wilda
42,1900,2023-07-13,Poznań,Chartowo
45,3200,2023-07-13,Poznań,Jeżyce
43,3500,2023-07-13,Poznań,Górczyn
56,3000,2023-07-13,Poznań,Łazarz
32,1800,2023-07-13,Poznań,Stare Miasto
40,2300,2023-07-13,Poznań,Rataje
46,2900,2023-07-13,Poznań,Łazarz
47,2200,2023-07-13,Poznań,Górczyn
53,2600,2023-07-13,Poznań,Wilda
40,2600,2023-07-13,Poznań,Wilda
42,3000,2023-07-14,Poznań,Grunwald
18,1050,2023-07-14,Poznań,Winogrady
45,2200,2023-07-14,Poznań,Łacina
30,1990,2023-07-13,Poznań,Rataje
48,2700,2023-07-13,Poznań,Wilda
24,1350,2023-07-13,Poznań,Rataje
18,1550,2023-07-13,Poznań,Wilda
63,1050,2023-07-13,Poznań,Piątkowo
80,2600,2023-07-13,Poznań,Stare Miasto
47,1950,2023-07-13,Poznań,Jeżyce
54,2800,2023-07-13,Poznań,Łacina
25,1600,2023-07-13,Poznań,Rataje
17,1500,2023-07-13,Poznań,Łazarz
33,1800,2023-07-10,Poznań,Winogrady
25,1800,2023-07-13,Poznań,Wilda
65,2700,2023-07-15,Poznań,Stare Miasto
50,3400,2023-07-13,Poznań,Stare Miasto
32,1400,2023-07-13,Poznań,Winogrady
38,1400,2023-07-13,Poznań,Górczyn
49,2700,2023-07-13,Poznań,Grunwald
23,1980,2023-07-13,Poznań,Jeżyce
24,2300,2023-07-13,Poznań,Stare Miasto
55,2400,2023-07-13,Poznań,Chartowo
26,2000,2023-07-13,Poznań,Wilda
45,2500,2023-07-13,Poznań,Chartowo
45,2000,2023-07-13,Poznań,Grunwald
54,2500,2023-07-13,Poznań,Grunwald
45,1800,2023-07-15,Poznań,Chartowo
24,1800,2023-07-14,Poznań,Śródka
70,1000,2023-07-13,Poznań,Sołacz
88,4500,2023-07-13,Poznań,Wilda
60,3200,2023-07-13,Poznań,Junikowo
31,2100,2023-07-13,Poznań,Jeżyce
26,2000,2023-07-13,Poznań,Jeżyce
44,1800,2023-07-13,Poznań,Rataje
44,1750,2023-07-13,Poznań,Rataje
17,1700,2023-07-13,Poznań,Naramowice
53,1400,2023-07-13,Poznań,Jeżyce
48,1300,2023-07-13,Poznań,Łazarz
88,4500,2023-07-13,Poznań,Wilda
46,1850,2023-07-13,Poznań,Winogrady
25,1800,2023-07-13,Poznań,Wilda
50,1600,2023-07-13,Poznań,Grunwald
12,750,2023-07-13,Poznań,Piątkowo
15,1100,2023-07-13,Poznań,Stare Miasto
40,2600,2023-07-13,Poznań,Stare Miasto
65,2500,2023-07-13,Poznań,Winogrady
35,2000,2023-07-13,Poznań,Grunwald
52,3400,2023-07-13,Poznań,Rataje
53,2300,2023-07-13,Poznań,Rataje
70,3399,2023-07-13,Poznań,Wilda
30,1700,2023-07-13,Poznań,Stare Miasto
50,1750,2023-06-23,Poznań,Rataje
20,1800,2023-07-15,Poznań,Stare Miasto
42,2600,2023-07-05,Poznań,Grunwald
52,2900,2023-07-13,Poznań,Grunwald
27,1800,2023-07-13,Poznań,Górczyn
49,2600,2023-07-13,Poznań,Grunwald
52,3000,2023-07-13,Poznań,Stare Miasto
46,1850,2023-07-13,Poznań,Winogrady
55,2400,2023-07-13,Poznań,Grunwald
49,2500,2023-07-13,Poznań,Łacina
63,2600,2023-07-13,Poznań,Warszawskie
59,2000,2023-07-13,Poznań,Piątkowo
51,2500,2023-07-13,Poznań,Grunwald
10,1200,2023-07-12,Poznań,Rataje
90,3500,2023-07-12,Poznań,Łazarz
78,4000,2023-07-11,Poznań,Rataje
52,2000,2023-07-13,Poznań,Wilda
48,2600,2023-07-13,Poznań,Winogrady
48,2000,2023-07-13,Poznań,Rataje
30,1400,2023-07-13,Poznań,Naramowice
24,1700,2023-07-13,Poznań,Jeżyce
28,1800,2023-07-13,Poznań,Wilda
30,1800,2023-07-13,Poznań,Górczyn
44,2090,2023-07-13,Poznań,Piątkowo
33,2000,2023-07-13,Poznań,Komandoria
43,2700,2023-07-13,Poznań,Starołęka
38,3000,2023-07-03,Poznań,Jeżyce
42,3000,2023-07-14,Poznań,Grunwald
45,2850,2023-07-05,Poznań,Jeżyce
50,2000,2023-07-13,Poznań,Stare Miasto
30,1100,2023-07-13,Poznań,Wilda
30,1100,2023-07-13,Poznań,Grunwald
30,1600,2023-07-13,Poznań,Podolany
60,4700,2023-07-13,Poznań,Grunwald
47,2600,2023-07-13,Poznań,Rataje
36,2600,2023-07-13,Poznań,Jeżyce
49,2000,2023-07-13,Poznań,Rataje
50,3300,2023-07-13,Poznań,Piątkowo
60,1950,2023-07-13,Poznań,Wilda
32,2000,2023-07-13,Poznań,Dębiec
57,2850,2023-07-12,Poznań,Junikowo
39,2250,2023-07-07,Poznań,Grunwald
47,2500,2023-07-13,Poznań,Rataje
15,1100,2023-07-13,Poznań,Winiary
50,2500,2023-07-13,Poznań,Podolany
73,5000,2023-07-13,Poznań,Rataje
25,1800,2023-07-13,Poznań,Wilda
67,2700,2023-07-13,Poznań,Stare Miasto
38,2300,2023-07-13,Poznań,Chartowo
25,1800,2023-07-13,Poznań,Grunwald
41,2950,2023-07-13,Poznań,
28,1500,2023-07-13,Poznań,Jeżyce
16,1890,2023-07-12,Poznań,Stare Miasto
48,2400,2023-07-14,Poznań,Piątkowo
47,2200,2023-07-13,Poznań,Górczyn
85,5900,2023-07-13,Poznań,Grunwald
64,2100,2023-07-13,Poznań,Chartowo
36,2050,2023-07-13,Poznań,Łacina
32,2000,2023-07-13,Poznań,Dębiec
46,2200,2023-07-13,Poznań,Piątkowo
29,2200,2023-07-13,Poznań,Sołacz
47,2200,2023-07-13,Poznań,Grunwald
45,2500,2023-07-13,Poznań,Piątkowo
52,2500,2023-07-13,Poznań,Winogrady
30,1600,2023-07-13,Poznań,Jeżyce
24,1800,2023-07-14,Poznań,Jeżyce
45,2500,2023-07-15,Poznań,Jeżyce
92,7500,2023-07-14,Poznań,Górczyn
54,2500,2023-07-13,Poznań,Grunwald
57,3000,2023-07-13,Poznań,Jeżyce
56,2900,2023-07-13,Poznań,Ogrody
33,2500,2023-07-13,Poznań,Stare Miasto
90,3500,2023-07-12,Poznań,Łazarz
48,2750,2023-07-12,Poznań,Wilda
60,5400,2023-07-12,Poznań,Grunwald
44,3500,2023-07-12,Poznań,Rataje
30,1600,2023-07-12,Poznań,Ogrody
37,1800,2023-07-12,Poznań,Grunwald
42,2600,2023-07-05,Poznań,Grunwald
49,2500,2023-07-13,Poznań,Łacina
65,2200,2023-07-11,Poznań,Piątkowo
47,2500,2023-07-12,Poznań,Łacina
110,7000,2023-07-12,Poznań,Śródka
32,1900,2023-07-12,Poznań,Stare Miasto
42,2100,2023-07-12,Poznań,Stare Miasto
16,1840,2023-07-12,Poznań,Stare Miasto
16,1890,2023-07-12,Poznań,Stare Miasto
48,2400,2023-07-12,Poznań,Winogrady
57,2850,2023-07-12,Poznań,Junikowo
50,1800,2023-07-12,Poznań,Grunwald
42,2600,2023-07-12,Poznań,Łacina
55,2500,2023-06-20,Poznań,Piątkowo
48,2700,2023-07-15,Poznań,Grunwald
20,1590,2023-07-15,Poznań,Grunwald
37,1800,2023-07-12,Poznań,Rataje
30,2000,2023-07-12,Poznań,Piątkowo
40,2300,2023-07-12,Poznań,Wilda
50,2800,2023-07-12,Poznań,Stare Miasto
90,3200,2023-07-12,Poznań,Grunwald
28,1650,2023-07-12,Poznań,Naramowice
48,2500,2023-07-12,Poznań,Ogrody
44,2100,2023-07-12,Poznań,Chartowo
54,2700,2023-07-12,Poznań,Stare Miasto
53,3000,2023-07-12,Poznań,Stare Miasto
16,1700,2023-07-14,Poznań,Wilda
32,1400,2023-07-15,Poznań,Dębiec
18,1550,2023-07-13,Poznań,Wilda
37,2150,2023-07-12,Poznań,Starołęka
51,1000,2023-07-12,Poznań,Piątkowo
20,1790,2023-07-12,Poznań,Stare Miasto
38,1500,2023-07-12,Poznań,Winogrady
45,2500,2023-07-12,Poznań,Górczyn
60,4000,2023-07-12,Poznań,Komandoria
28,1700,2023-07-12,Poznań,Dębiec
50,2500,2023-07-12,Poznań,Wilda
10,1200,2023-07-12,Poznań,Rataje
38,1750,2023-07-12,Poznań,Rataje
36,1700,2023-07-08,Poznań,Łazarz
78,4000,2023-07-11,Poznań,Rataje
16,1840,2023-07-12,Poznań,Stare Miasto
63,2400,2023-07-12,Poznań,Chartowo
47,2900,2023-07-12,Poznań,Łacina
55,3200,2023-07-12,Poznań,Stare Miasto
50,3200,2023-07-12,Poznań,Stare Miasto
45,2999,2023-07-12,Poznań,Naramowice
38,1150,2023-07-12,Poznań,Stare Miasto
30,1500,2023-07-12,Poznań,Junikowo
83,3400,2023-07-12,Poznań,Rataje
67,2790,2023-07-12,Poznań,Naramowice
35,1200,2023-07-12,Poznań,Górczyn
39,2200,2023-07-15,Poznań,Stare Miasto
27,850,2023-06-19,Poznań,Strzeszyn
50,2500,2023-07-14,Poznań,Jeżyce
38,2000,2023-07-12,Poznań,Rataje
43,2000,2023-07-12,Poznań,Łacina
42,1900,2023-07-12,Poznań,Ogrody
40,2300,2023-07-12,Poznań,Komandoria
39,1800,2023-07-12,Poznań,Stare Miasto
45,2400,2023-07-12,Poznań,Piątkowo
23,2000,2023-07-12,Poznań,Jeżyce
51,2700,2023-07-12,Poznań,
69,2450,2023-07-12,Poznań,Łazarz
46,3200,2023-07-12,Poznań,Sołacz
46,2900,2023-07-13,Poznań,Łazarz
67,2790,2023-07-12,Poznań,Naramowice
90,6000,2023-07-14,Poznań,Stare Miasto
50,3300,2023-07-12,Poznań,Sołacz
54,2400,2023-07-12,Poznań,Piątkowo
38,1700,2023-07-12,Poznań,Rataje
43,2300,2023-07-12,Poznań,Grunwald
21,2100,2023-07-12,Poznań,Jeżyce
40,1950,2023-07-12,Poznań,
59,2300,2023-07-12,Poznań,Wilda
54,3500,2023-07-12,Poznań,Łazarz
60,2850,2023-07-12,Poznań,Ogrody
40,1900,2023-07-12,Poznań,Starołęka
48,2400,2023-07-14,Poznań,Piątkowo
44,1899,2023-07-14,Poznań,Rataje
16,1890,2023-07-12,Poznań,Stare Miasto
52,1400,2023-07-12,Poznań,Stare Miasto
35,2200,2023-07-12,Poznań,Łacina
44,2500,2023-07-12,Poznań,Rataje
40,2500,2023-07-12,Poznań,Rataje
58,2540,2023-07-12,Poznań,Stare Miasto
47,2000,2023-07-12,Poznań,Jeżyce
40,2700,2023-07-12,Poznań,Jeżyce
42,1900,2023-07-12,Poznań,Górczyn
45,2100,2023-07-12,Poznań,Łacina
52,2600,2023-07-12,Poznań,Naramowice
52,2500,2023-07-13,Poznań,Winogrady
16,1600,2023-07-15,Poznań,Wilda
49,2500,2023-07-13,Poznań,Łacina
45,2400,2023-07-12,Poznań,Rataje
60,2800,2023-07-12,Poznań,Wilda
70,3500,2023-07-12,Poznań,Wilda
70,4400,2023-07-12,Poznań,Smochowice
37,1700,2023-07-12,Poznań,Grunwald
40,2300,2023-07-12,Poznań,Grunwald
65,3200,2023-07-12,Poznań,Rataje
44,2200,2023-07-12,Poznań,Grunwald
57,2800,2023-07-12,Poznań,Śródka
147,8100,2023-07-12,Poznań,Junikowo
32,1400,2023-07-15,Poznań,Dębiec
58,3200,2023-07-14,Poznań,Piątkowo
16,1840,2023-07-12,Poznań,Stare Miasto
55,2300,2023-07-12,Poznań,Naramowice
55,2600,2023-07-12,Poznań,Dębiec
42,2700,2023-07-12,Poznań,Grunwald
17,1700,2023-07-12,Poznań,Jeżyce
17,1800,2023-07-12,Poznań,Jeżyce
77,3600,2023-07-12,Poznań,Stare Miasto
32,1800,2023-07-12,Poznań,Wilda
56,3400,2023-07-12,Poznań,Rataje
57,3400,2023-07-12,Poznań,Grunwald
51,2000,2023-07-12,Poznań,Piątkowo
48,2600,2023-07-13,Poznań,Winogrady
16,1600,2023-07-15,Poznań,Wilda
32,1800,2023-07-14,Poznań,Piątkowo
31,1800,2023-07-12,Poznań,Podolany
40,1700,2023-07-12,Poznań,Winogrady
47,1900,2023-07-12,Poznań,Winogrady
30,2500,2023-07-12,Poznań,Jeżyce
23,1935,2023-07-12,Poznań,Jeżyce
55,2500,2023-07-12,Poznań,Grunwald
45,2000,2023-07-12,Poznań,Górczyn
50,2200,2023-07-12,Poznań,Chartowo
50,1800,2023-07-12,Poznań,Grunwald
48,1950,2023-07-12,Poznań,Górczyn
78,4000,2023-07-11,Poznań,Rataje
50,2100,2023-07-14,Poznań,Stare Miasto
36,1950,2023-07-15,Poznań,Komandoria
53,1500,2023-07-12,Poznań,Ogrody
62,3200,2023-07-12,Poznań,Wilda
50,1500,2023-07-12,Poznań,Sołacz
32,2000,2023-07-12,Poznań,Komandoria
50,2500,2023-07-12,Poznań,Grunwald
48,2800,2023-07-12,Poznań,Stare Miasto
38,2300,2023-07-11,Poznań,Wilda
35,2100,2023-07-11,Poznań,Górczyn
30,2050,2023-07-11,Poznań,Jeżyce
55,2500,2023-07-11,Poznań,Grunwald
58,2400,2023-07-14,Poznań,Piątkowo
52,2700,2023-07-05,Poznań,Grunwald
40,2300,2023-07-15,Poznań,Grunwald
64,2000,2023-07-11,Poznań,Warszawskie
30,1400,2023-07-11,Poznań,Jeżyce
37,2000,2023-07-11,Poznań,Rataje
10,880,2023-07-11,Poznań,Piątkowo
64,2500,2023-07-11,Poznań,Piątkowo
38,2300,2023-07-11,Poznań,Jeżyce
46,2400,2023-07-11,Poznań,Sołacz
40,3000,2023-07-11,Poznań,Rataje
38,2300,2023-07-11,Poznań,Rataje
57,3200,2023-07-11,Poznań,Łazarz
45,2850,2023-07-05,Poznań,Jeżyce
45,3200,2023-07-13,Poznań,Jeżyce
60,2500,2023-07-14,Poznań,Winiary
37,2000,2023-07-11,Poznań,Wilda
38,2300,2023-07-11,Poznań,Wilda
74,3400,2023-07-11,Poznań,Rataje
16,1000,2023-07-11,Poznań,Sołacz
28,2100,2023-07-11,Poznań,Winogrady
64,2999,2023-07-11,Poznań,Piątkowo
40,2700,2023-07-11,Poznań,Junikowo
49,2400,2023-07-11,Poznań,Wilda
71,2900,2023-07-11,Poznań,Jeżyce
42,2600,2023-07-11,Poznań,Winogrady
40,2350,2023-06-18,Poznań,Jeżyce
46,2900,2023-07-13,Poznań,Łazarz
54,2800,2023-07-13,Poznań,Łacina
46,2000,2023-07-11,Poznań,Stare Miasto
55,2600,2023-07-11,Poznań,Rataje
26,1800,2023-07-11,Poznań,Grunwald
50,2900,2023-07-11,Poznań,Rataje
56,3250,2023-07-11,Poznań,Grunwald
72,2790,2023-07-11,Poznań,Wilda
51,2400,2023-07-11,Poznań,
32,1650,2023-07-11,Poznań,Łacina
78,1100,2023-07-11,Poznań,Starołęka
22,1000,2023-07-11,Poznań,Grunwald
50,2500,2023-07-14,Poznań,Jeżyce
39,2250,2023-07-07,Poznań,Grunwald
16,1600,2023-07-15,Poznań,Wilda
43,2500,2023-07-11,Poznań,Stare Miasto
66,4900,2023-07-11,Poznań,Łazarz
70,2150,2023-07-11,Poznań,Śródka
53,2000,2023-07-11,Poznań,Naramowice
50,2000,2023-07-11,Poznań,Piątkowo
24,2335,2023-07-11,Poznań,Wilda
65,2600,2023-07-11,Poznań,Łazarz
40,1950,2023-07-11,Poznań,Wilda
59,2400,2023-07-11,Poznań,Piątkowo
37,2000,2023-07-11,Poznań,Rataje
49,2500,2023-07-13,Poznań,Łacina
38,2850,2023-07-14,Poznań,Stare Miasto
40,2300,2023-07-15,Poznań,Grunwald
73,3000,2023-07-11,Poznań,Naramowice
68,2900,2023-07-11,Poznań,Naramowice
26,1600,2023-07-11,Poznań,Stare Miasto
42,1700,2023-07-11,Poznań,Winogrady
59,2400,2023-07-11,Poznań,Rataje
41,2700,2023-07-11,Poznań,Jeżyce
52,2500,2023-07-11,Poznań,Stare Miasto
64,2500,2023-07-11,Poznań,Dębiec
48,2000,2023-07-11,Poznań,Ławica
53,1800,2023-07-11,Poznań,
32,1400,2023-07-15,Poznań,Dębiec
57,2850,2023-07-12,Poznań,Junikowo
38,2200,2023-07-05,Poznań,Łazarz
48,2600,2023-07-11,Poznań,Sołacz
70,3100,2023-07-11,Poznań,Grunwald
23,1700,2023-07-11,Poznań,Grunwald
32,1400,2023-07-11,Poznań,Stare Miasto
30,1600,2023-07-11,Poznań,Stare Miasto
37,1800,2023-07-11,Poznań,Rataje
41,2500,2023-07-11,Poznań,Łazarz
49,1900,2023-07-11,Poznań,Naramowice
27,1900,2023-07-11,Poznań,Stare Miasto
49,2700,2023-07-11,Poznań,Stare Miasto
45,2500,2023-07-15,Poznań,Jeżyce
27,2300,2023-07-15,Poznań,Winogrady
40,2350,2023-06-18,Poznań,Jeżyce
37,2600,2023-07-11,Poznań,
82,2500,2023-07-11,Poznań,Grunwald
26,1750,2023-07-11,Poznań,Grunwald
30,1990,2023-07-11,Poznań,Łacina
30,2000,2023-07-11,Poznań,Jeżyce
51,2800,2023-07-11,Poznań,Łacina
51,2500,2023-07-11,Poznań,Warszawskie
89,4300,2023-07-11,Poznań,Wilda
38,2500,2023-07-11,Poznań,Łazarz
92,2500,2023-07-11,Poznań,Łazarz
53,2500,2023-07-15,Poznań,Jeżyce
18,1050,2023-07-14,Poznań,Winogrady
51,2800,2023-07-14,Poznań,Stare Miasto
57,2400,2023-07-11,Poznań,Wilda
31,1750,2023-07-11,Poznań,Rataje
49,2200,2023-07-11,Poznań,Jeżyce
43,2500,2023-07-11,Poznań,Łazarz
42,1700,2023-07-11,Poznań,Winogrady
30,2200,2023-07-11,Poznań,Dębiec
59,2300,2023-07-11,Poznań,Piątkowo
65,2200,2023-07-11,Poznań,Piątkowo
39,2250,2023-07-11,Poznań,Jeżyce
28,800,2023-07-11,Poznań,Wilda
62,2500,2023-07-08,Poznań,Stare Miasto
40,1800,2023-06-20,Poznań,Stare Miasto
65,2200,2023-07-11,Poznań,Piątkowo
53,2300,2023-07-11,Poznań,Wilda
70,3500,2023-07-11,Poznań,Wilda
51,2500,2023-07-11,Poznań,Łazarz
37,2300,2023-07-11,Poznań,Piątkowo
42,1700,2023-07-11,Poznań,Naramowice
48,1650,2023-07-11,Poznań,Junikowo
47,2300,2023-07-11,Poznań,Naramowice
45,2500,2023-07-11,Poznań,Starołęka
48,1160,2023-07-11,Poznań,Łazarz
26,2100,2023-07-11,Poznań,Stare Miasto
49,2500,2023-07-13,Poznań,Łacina
48,2700,2023-07-15,Poznań,Grunwald
56,2400,2023-07-15,Poznań,Piątkowo
50,2680,2023-07-11,Poznań,Naramowice
23,1750,2023-07-11,Poznań,Stare Miasto
15,1500,2023-07-11,Poznań,Stare Miasto
38,1800,2023-07-11,Poznań,Rataje
28,1800,2023-07-11,Poznań,Grunwald
49,2000,2023-07-11,Poznań,Piątkowo
46,1800,2023-07-11,Poznań,Winiary
31,1500,2023-07-11,Poznań,Grunwald
34,1800,2023-07-11,Poznań,Wilda
44,1950,2023-07-11,Poznań,Junikowo
56,3300,2023-07-13,Poznań,Stare Miasto
16,1840,2023-07-12,Poznań,Stare Miasto
24,1800,2023-07-14,Poznań,Jeżyce
48,2600,2023-07-11,Poznań,Naramowice
27,1700,2023-07-11,Poznań,Stare Miasto
30,1998,2023-07-11,Poznań,Stare Miasto
77,4000,2023-07-11,Poznań,
59,3500,2023-07-11,Poznań,Grunwald
40,1700,2023-07-11,Poznań,Winogrady
48,2900,2023-07-11,Poznań,Łacina
59,2500,2023-07-11,Poznań,Wilda
78,4000,2023-07-11,Poznań,Rataje
22,1450,2023-07-11,Poznań,Jeżyce
36,2500,2023-06-20,Poznań,Piątkowo
52,2100,2023-07-14,Poznań,Piątkowo
45,2850,2023-07-05,Poznań,Jeżyce
40,2700,2023-07-11,Poznań,Naramowice
48,2600,2023-07-11,Poznań,Jeżyce
63,2200,2023-07-11,Poznań,Łazarz
58,3000,2023-07-11,Poznań,Górczyn
20,1800,2023-07-10,Poznań,Stare Miasto
14,800,2023-07-10,Poznań,Stare Miasto
42,2500,2023-07-10,Poznań,Jeżyce
12,1200,2023-07-10,Poznań,Górczyn
47,2650,2023-07-10,Poznań,Grunwald
48,2500,2023-07-10,Poznań,Winogrady
47,2050,2023-06-30,Poznań,Warszawskie
26,1690,2023-07-15,Poznań,Winogrady
40,2400,2023-07-14,Poznań,Wilda
20,1300,2023-07-10,Poznań,
43,2400,2023-07-10,Poznań,Wilda
